id,timestamp,symbol,direction,strategy,entry_price,exit_price,qty,position_size_usdc,pnl_usdc,pnl_pct,duration_seconds,exit_reason,tp_pct,sl_pct,trailing_pct,confidence,regime,fear_greed,btc_change_4h,rsi_entry,atr_pct,volume_ratio,indicators_json
7,2026-03-16T22:51:34.073909,BTCUSDC,SHORT,mean_reversion,74722.4,74585.96,0.00433,323.40606233932,0.590785,0.1826,908,TIMEOUT,0.35,-0.3,0.15,59.34521398676753,RANGE,23,1.39,74.67,0,0,"{""rsi"": 74.67, ""bb_upper"": 74550.799722, ""bb_lower"": 73825.544278, ""bb_ma"": 74188.172, ""price"": 74717.01}"
10,2026-03-16T23:05:20.593813,BNBUSDC,SHORT,mean_reversion,681.63,683.71,0.474,323.369185313,-0.98592,-0.3052,820,STOP_LOSS,0.35,-0.3,0.15,54.793388429752156,RANGE,23,1.41,72.4,0,0,"{""rsi"": 72.4, ""bb_upper"": 681.5675, ""bb_lower"": 674.3395, ""bb_ma"": 677.9535, ""price"": 681.57}"
8,2026-03-16T23:06:56.063334,BNBUSDC,SHORT,mean_reversion,681.83,683.41,0.474,323.40606233932,-0.74892,-0.2317,904,TIMEOUT,0.35,-0.3,0.15,56.46716541978381,RANGE,23,1.42,73.23,0,0,"{""rsi"": 73.23, ""bb_upper"": 681.598194, ""bb_lower"": 674.325806, ""bb_ma"": 677.962, ""price"": 681.74}"
11,2026-03-16T23:07:02.999519,BTCUSDC,SHORT,mean_reversion,74610.35,74780.87,0.00433,323.369185313,-0.738352,-0.2285,908,TIMEOUT,0.35,-0.3,0.15,50.25919702291148,RANGE,23,1.55,70.13,0,0,"{""rsi"": 70.13, ""bb_upper"": 74604.937532, ""bb_lower"": 73936.635468, ""bb_ma"": 74270.7865, ""price"": 74611.35}"
12,2026-03-16T23:22:59.296644,BNBUSDC,SHORT,mean_reversion,683.98,682.68,0.473,323.369185313,0.6149,0.1901,901,TIMEOUT,0.35,-0.3,0.15,50.219272937103085,RANGE,23,1.79,70.11,0,0,"{""rsi"": 70.11, ""bb_upper"": 682.61186, ""bb_lower"": 675.52514, ""bb_ma"": 679.0685, ""price"": 684.0}"
9,2026-03-16T23:23:15.947856,BNBUSDC,SHORT,mean_reversion,684.44,682.86,0.473,323.40606233932,0.74734,0.2308,913,TIMEOUT,0.35,-0.3,0.15,50.901312036508784,RANGE,23,1.75,70.45,0,0,"{""rsi"": 70.45, ""bb_upper"": 682.657991, ""bb_lower"": 675.499009, ""bb_ma"": 679.0785, ""price"": 684.2}"
13,2026-03-16T23:30:12.194254,AVAXUSDC,SHORT,mean_reversion,10.46,10.44,30.94,323.369185313,0.6188,0.1912,910,TIMEOUT,0.35,-0.3,0.15,52.857142857142605,RANGE,23,1.96,71.43,0,0,"{""rsi"": 71.43, ""bb_upper"": 10.448795, ""bb_lower"": 10.317205, ""bb_ma"": 10.383, ""price"": 10.45}"
10,2026-03-17T00:05:06.472830,XRPUSDC,SHORT,mean_reversion,1.5475,1.5449,209.0,323.40606233932,0.5434,0.168,901,TIMEOUT,0.35,-0.3,0.15,50.259740259739885,RANGE,23,1.88,70.13,0,0,"{""rsi"": 70.13, ""bb_upper"": 1.545935, ""bb_lower"": 1.527775, ""bb_ma"": 1.536855, ""price"": 1.5471}"
14,2026-03-17T00:05:07.575094,XRPUSDC,SHORT,mean_reversion,1.5475,1.5449,209.0,323.369185313,0.5434,0.168,902,TIMEOUT,0.35,-0.3,0.15,50.259740259739885,RANGE,23,1.9,70.13,0,0,"{""rsi"": 70.13, ""bb_upper"": 1.545935, ""bb_lower"": 1.527775, ""bb_ma"": 1.536855, ""price"": 1.5471}"
15,2026-03-17T00:25:10.334677,BNBUSDC,LONG,mean_reversion,676.43,678.09,0.478,323.369185313,0.79348,0.2454,905,TIMEOUT,0.35,-0.3,0.15,53.02158273381235,RANGE,23,1.17,28.49,0,0,"{""rsi"": 28.49, ""bb_upper"": 685.0556, ""bb_lower"": 677.9874, ""bb_ma"": 681.5215, ""price"": 676.57}"
11,2026-03-17T00:25:16.182946,BNBUSDC,LONG,mean_reversion,676.41,678.21,0.478,323.40606233932,0.8604,0.2661,912,TIMEOUT,0.35,-0.3,0.15,53.02158273381235,RANGE,23,1.18,28.49,0,0,"{""rsi"": 28.49, ""bb_upper"": 685.0556, ""bb_lower"": 677.9874, ""bb_ma"": 681.5215, ""price"": 676.57}"
16,2026-03-17T01:11:38.477127,BTCUSDC,SHORT,mean_reversion,75091.02,75333.77,0.00431,323.369185313,-1.046252,-0.3233,87,STOP_LOSS,0.35,-0.3,0.15,61.66473877710632,RANGE,28,1.89,75.83,0,0,"{""rsi"": 75.83, ""bb_upper"": 75035.640342, ""bb_lower"": 74401.835658, ""bb_ma"": 74718.738, ""price"": 75099.74}"
12,2026-03-17T01:12:49.329602,BTCUSDC,SHORT,mean_reversion,75099.75,75331.67,0.00431,323.40606233932,-0.999575,-0.3088,159,STOP_LOSS,0.35,-0.3,0.15,61.038137174417926,RANGE,28,1.91,75.52,0,0,"{""rsi"": 75.52, ""bb_upper"": 75032.14577, ""bb_lower"": 74403.59323, ""bb_ma"": 74717.8695, ""price"": 75082.37}"
17,2026-03-17T01:16:55.325620,BTCUSDC,SHORT,mean_reversion,75271.1,75496.01,0.0043,323.369185313,-0.967113,-0.2988,314,STOP_LOSS,0.35,-0.3,0.15,68.77358905555997,RANGE,28,1.89,79.39,0,0,"{""rsi"": 79.39, ""bb_upper"": 75090.877436, ""bb_lower"": 74370.002564, ""bb_ma"": 74730.44, ""price"": 75333.78}"
18,2026-03-17T01:23:17.685200,AVAXUSDC,SHORT,mean_reversion,10.54,10.45,30.71,323.369185313,2.7639,0.8539,526,TAKE_PROFIT,0.35,-0.3,0.15,60.00000000000037,RANGE,28,1.89,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 10.53574, ""bb_lower"": 10.39726, ""bb_ma"": 10.4665, ""price"": 10.54}"
19,2026-03-17T01:24:32.946201,BTCUSDC,SHORT,mean_reversion,75473.19,74939.98,0.00428,323.369185313,2.282139,0.7065,454,TAKE_PROFIT,0.35,-0.3,0.15,76.19043075895729,RANGE,28,2.46,83.1,0,0,"{""rsi"": 83.1, ""bb_upper"": 75225.094017, ""bb_lower"": 74312.919983, ""bb_ma"": 74769.007, ""price"": 75464.03}"
13,2026-03-17T01:27:55.212755,BTCUSDC,SHORT,mean_reversion,75330.02,74936.99,0.00429,323.40606233932,1.686099,0.5217,903,TIMEOUT,0.35,-0.3,0.15,68.7188522527077,RANGE,28,1.91,79.36,0,0,"{""rsi"": 79.36, ""bb_upper"": 75090.320315, ""bb_lower"": 74370.348685, ""bb_ma"": 74730.3345, ""price"": 75331.67}"
20,2026-03-17T02:10:44.097942,XRPUSDC,SHORT,mean_reversion,1.5659,1.5705,206.5,323.369185313,-0.9499,-0.2938,38,STOP_LOSS,0.35,-0.3,0.15,50.1947148817801,RANGE,28,2.06,70.1,0,0,"{""rsi"": 70.1, ""bb_upper"": 1.559088, ""bb_lower"": 1.532742, ""bb_ma"": 1.545915, ""price"": 1.5667}"
21,2026-03-17T02:18:06.409237,XRPUSDC,SHORT,mean_reversion,1.57,1.5591,206.0,323.369185313,2.2454,0.6943,439,TAKE_PROFIT,0.35,-0.3,0.15,55.68245125348176,RANGE,28,2.92,72.84,0,0,"{""rsi"": 72.84, ""bb_upper"": 1.560114, ""bb_lower"": 1.532106, ""bb_ma"": 1.54611, ""price"": 1.5706}"
14,2026-03-17T02:25:34.059693,XRPUSDC,SHORT,mean_reversion,1.5685,1.5661,206.3,323.40606233932,0.49512,0.153,912,TIMEOUT,0.35,-0.3,0.15,52.372881355932265,RANGE,28,2.45,71.19,0,0,"{""rsi"": 71.19, ""bb_upper"": 1.559369, ""bb_lower"": 1.532571, ""bb_ma"": 1.54597, ""price"": 1.5678}"
22,2026-03-17T02:27:45.989904,BTCUSDC,SHORT,mean_reversion,75895.69,75966.0,0.00426,323.369185313,-0.299521,-0.0926,908,TIMEOUT,0.35,-0.3,0.15,52.61622640142053,RANGE,28,2.92,71.31,0,0,"{""rsi"": 71.31, ""bb_upper"": 75503.180717, ""bb_lower"": 74645.258283, ""bb_ma"": 75074.2195, ""price"": 75897.07}"
15,2026-03-17T02:30:39.526947,XRPUSDC,SHORT,mean_reversion,1.5721,1.5776,205.7,323.40606233932,-1.13135,-0.3499,23,STOP_LOSS,0.35,-0.3,0.15,65.76923076923123,HIGH_VOLATILITY,28,3.12,77.88,0,0,"{""rsi"": 77.88, ""bb_upper"": 1.570424, ""bb_lower"": 1.530426, ""bb_ma"": 1.550425, ""price"": 1.5719}"
16,2026-03-17T02:38:35.976494,XRPUSDC,SHORT,mean_reversion,1.5777,1.5661,204.9,323.40606233932,2.37684,0.7352,474,TAKE_PROFIT,0.35,-0.3,0.15,74.46540880503181,HIGH_VOLATILITY,28,3.12,82.23,0,0,"{""rsi"": 82.23, ""bb_upper"": 1.571681, ""bb_lower"": 1.529789, ""bb_ma"": 1.550735, ""price"": 1.5781}"
23,2026-03-17T02:42:26.043765,XRPUSDC,SHORT,mean_reversion,1.5735,1.5618,205.5,323.369185313,2.40435,0.7436,741,TAKE_PROFIT,0.35,-0.3,0.15,70.66115702479391,HIGH_VOLATILITY,28,3.1,80.33,0,0,"{""rsi"": 80.33, ""bb_upper"": 1.570789, ""bb_lower"": 1.530251, ""bb_ma"": 1.55052, ""price"": 1.5738}"
24,2026-03-17T02:45:14.054270,BTCUSDC,SHORT,mean_reversion,75894.62,75625.01,0.00426,323.369185313,1.148539,0.3552,908,TIMEOUT,0.35,-0.3,0.15,59.86835345491912,HIGH_VOLATILITY,28,3.1,74.93,0,0,"{""rsi"": 74.93, ""bb_upper"": 75871.462532, ""bb_lower"": 74693.427468, ""bb_ma"": 75282.445, ""price"": 75897.36}"
25,2026-03-17T03:46:42.748981,XRPUSDC,SHORT,mean_reversion,1.5993,1.6047,202.2,323.369185313,-1.09188,-0.3376,34,STOP_LOSS,0.35,-0.3,0.15,52.06549118387909,RANGE,28,2.53,71.03,0,0,"{""rsi"": 71.03, ""bb_upper"": 1.590268, ""bb_lower"": 1.557042, ""bb_ma"": 1.573655, ""price"": 1.5992}"
26,2026-03-17T04:00:04.372922,XRPUSDC,SHORT,mean_reversion,1.6044,1.5929,201.6,323.369185313,2.3184,0.7168,799,TAKE_PROFIT,0.35,-0.3,0.15,54.84412470023983,RANGE,28,2.53,72.42,0,0,"{""rsi"": 72.42, ""bb_upper"": 1.591293, ""bb_lower"": 1.556417, ""bb_ma"": 1.573855, ""price"": 1.6032}"
17,2026-03-17T04:00:15.042000,XRPUSDC,SHORT,mean_reversion,1.6041,1.5927,201.6,323.40606233932,2.29824,0.7107,796,TAKE_PROFIT,0.35,-0.3,0.15,55.30321046373376,RANGE,28,2.54,72.65,0,0,"{""rsi"": 72.65, ""bb_upper"": 1.59148, ""bb_lower"": 1.5563, ""bb_ma"": 1.57389, ""price"": 1.6039}"
27,2026-03-17T04:22:36.660824,BTCUSDC,LONG,mean_reversion,75037.74,74752.98,0.00431,323.369185313,-1.227316,-0.3795,601,STOP_LOSS,0.35,-0.3,0.15,54.07266541492018,RANGE,28,2.23,27.96,0,0,"{""rsi"": 27.96, ""bb_upper"": 75668.128735, ""bb_lower"": 75048.745265, ""bb_ma"": 75358.437, ""price"": 75047.5}"
28,2026-03-17T04:23:12.515162,AVAXUSDC,LONG,mean_reversion,10.43,10.39,31.0,323.369185313,-1.24,-0.3835,787,STOP_LOSS,0.35,-0.3,0.15,56.66666666666731,RANGE,28,2.23,26.67,0,0,"{""rsi"": 26.67, ""bb_upper"": 10.501551, ""bb_lower"": 10.441449, ""bb_ma"": 10.4715, ""price"": 10.43}"
18,2026-03-17T04:25:42.132639,AVAXUSDC,LONG,mean_reversion,10.42,10.41,31.04,323.40606233932,-0.3104,-0.096,904,TIMEOUT,0.35,-0.3,0.15,60.00000000000057,RANGE,28,2.31,25.0,0,0,"{""rsi"": 25.0, ""bb_upper"": 10.50296, ""bb_lower"": 10.43904, ""bb_ma"": 10.471, ""price"": 10.42}"
29,2026-03-17T04:32:32.314248,AVAXUSDC,LONG,mean_reversion,10.4,10.36,31.12,323.369185313,-1.2448,-0.3846,557,STOP_LOSS,0.35,-0.3,0.15,60.00000000000057,RANGE,28,1.92,25.0,0,0,"{""rsi"": 25.0, ""bb_upper"": 10.509085, ""bb_lower"": 10.414915, ""bb_ma"": 10.462, ""price"": 10.39}"
19,2026-03-17T04:35:58.692273,AVAXUSDC,LONG,mean_reversion,10.38,10.34,31.19,323.40606233932,-1.2476,-0.3854,218,STOP_LOSS,0.35,-0.3,0.15,57.368421052632556,RANGE,28,1.8,26.32,0,0,"{""rsi"": 26.32, ""bb_upper"": 10.5128, ""bb_lower"": 10.3972, ""bb_ma"": 10.455, ""price"": 10.37}"
30,2026-03-17T04:40:48.073872,AVAXUSDC,LONG,mean_reversion,10.37,10.32,31.18,323.369185313,-1.559,-0.4822,490,STOP_LOSS,0.35,-0.3,0.15,57.368421052632556,RANGE,28,1.76,26.32,0,0,"{""rsi"": 26.32, ""bb_upper"": 10.5128, ""bb_lower"": 10.3972, ""bb_ma"": 10.455, ""price"": 10.37}"
31,2026-03-17T04:42:03.718891,BTCUSDC,LONG,mean_reversion,74602.02,74376.94,0.00433,323.369185313,-0.974596,-0.3017,341,STOP_LOSS,0.35,-0.3,0.15,50.24330624419852,RANGE,28,1.48,29.88,0,0,"{""rsi"": 29.88, ""bb_upper"": 75548.303434, ""bb_lower"": 74733.492566, ""bb_ma"": 75140.898, ""price"": 74606.01}"
20,2026-03-17T04:42:03.729810,BTCUSDC,LONG,mean_reversion,74609.99,74376.94,0.00433,323.40606233932,-1.009107,-0.3124,469,STOP_LOSS,0.35,-0.3,0.15,50.034290612943806,RANGE,28,1.57,29.98,0,0,"{""rsi"": 29.98, ""bb_upper"": 75581.092754, ""bb_lower"": 74803.474246, ""bb_ma"": 75192.2835, ""price"": 74609.99}"
21,2026-03-17T04:56:09.392366,BNBUSDC,LONG,mean_reversion,676.25,675.83,0.478,323.40606233932,-0.20076,-0.0621,910,TIMEOUT,0.35,-0.3,0.15,56.64401019541313,RANGE,28,1.44,26.68,0,0,"{""rsi"": 26.68, ""bb_upper"": 684.546372, ""bb_lower"": 677.664628, ""bb_ma"": 681.1055, ""price"": 676.08}"
22,2026-03-17T04:57:14.745120,AVAXUSDC,LONG,mean_reversion,10.32,10.33,31.34,323.40606233932,0.3134,0.0969,908,TIMEOUT,0.35,-0.3,0.15,76.66666666666717,RANGE,28,1.44,16.67,0,0,"{""rsi"": 16.67, ""bb_upper"": 10.517254, ""bb_lower"": 10.359746, ""bb_ma"": 10.4385, ""price"": 10.32}"
23,2026-03-17T04:57:15.475882,BTCUSDC,LONG,mean_reversion,74445.55,74430.0,0.00434,323.40606233932,-0.067487,-0.0209,908,TIMEOUT,0.35,-0.3,0.15,68.86258510472305,RANGE,28,1.44,20.57,0,0,"{""rsi"": 20.57, ""bb_upper"": 75528.389682, ""bb_lower"": 74634.831318, ""bb_ma"": 75081.6105, ""price"": 74392.02}"
24,2026-03-17T05:47:38.189510,BNBUSDC,LONG,mean_reversion,673.27,674.46,0.48,323.40606233932,0.5712,0.1767,900,TIMEOUT,0.35,-0.3,0.15,74.86210418794809,RANGE,28,1.52,17.57,0,0,"{""rsi"": 17.57, ""bb_upper"": 682.475481, ""bb_lower"": 673.297519, ""bb_ma"": 677.8865, ""price"": 673.24}"
25,2026-03-17T05:48:16.518696,BTCUSDC,LONG,mean_reversion,74184.0,74169.0,0.00436,323.40606233932,-0.0654,-0.0202,913,TIMEOUT,0.35,-0.3,0.15,52.91237278371611,RANGE,28,1.52,28.54,0,0,"{""rsi"": 28.54, ""bb_upper"": 75172.149079, ""bb_lower"": 74168.348921, ""bb_ma"": 74670.249, ""price"": 74151.99}"
26,2026-03-17T06:44:18.670874,XRPUSDC,LONG,mean_reversion,1.5188,1.5138,212.9,323.40606233932,-1.0645,-0.3292,275,STOP_LOSS,0.35,-0.3,0.15,60.11990407673886,RANGE,28,1.23,24.94,0,0,"{""rsi"": 24.94, ""bb_upper"": 1.546709, ""bb_lower"": 1.519191, ""bb_ma"": 1.53295, ""price"": 1.5187}"
27,2026-03-17T06:59:29.712780,XRPUSDC,LONG,mean_reversion,1.5139,1.5151,213.7,323.40606233932,0.25644,0.0793,908,TIMEOUT,0.35,-0.3,0.15,60.476190476190425,RANGE,28,1.13,24.76,0,0,"{""rsi"": 24.76, ""bb_upper"": 1.546147, ""bb_lower"": 1.516913, ""bb_ma"": 1.53153, ""price"": 1.5137}"
28,2026-03-17T07:06:44.256076,XRPUSDC,LONG,mean_reversion,1.5119,1.5071,213.8,323.40606233932,-1.02624,-0.3175,321,STOP_LOSS,0.35,-0.3,0.15,55.72864321608037,RANGE,28,0.98,27.14,0,0,"{""rsi"": 27.14, ""bb_upper"": 1.53682, ""bb_lower"": 1.5136, ""bb_ma"": 1.52521, ""price"": 1.5131}"
29,2026-03-17T07:20:04.508307,XRPUSDC,LONG,mean_reversion,1.5071,1.5145,214.6,323.40606233932,1.58804,0.491,798,TRAILING_STOP,0.35,-0.3,0.15,61.67785234899284,RANGE,28,0.9,24.16,0,0,"{""rsi"": 24.16, ""bb_upper"": 1.535922, ""bb_lower"": 1.510808, ""bb_ma"": 1.523365, ""price"": 1.5071}"
30,2026-03-17T08:19:13.235629,XRPUSDC,SHORT,mean_reversion,1.5252,1.5335,212.1,323.40606233932,-1.76043,-0.5442,530,STOP_LOSS,0.35,-0.3,0.15,57.126436781608874,RANGE,28,1.29,73.56,0,0,"{""rsi"": 73.56, ""bb_upper"": 1.524716, ""bb_lower"": 1.510314, ""bb_ma"": 1.517515, ""price"": 1.5251}"
31,2026-03-17T08:22:02.122688,XRPUSDC,SHORT,mean_reversion,1.5345,1.5393,210.8,323.40606233932,-1.01184,-0.3128,165,STOP_LOSS,0.35,-0.3,0.15,66.80751173708893,RANGE,28,1.44,78.4,0,0,"{""rsi"": 78.4, ""bb_upper"": 1.527564, ""bb_lower"": 1.508996, ""bb_ma"": 1.51828, ""price"": 1.5336}"
32,2026-03-17T08:37:18.255385,XRPUSDC,SHORT,mean_reversion,1.5392,1.5365,210.1,323.40606233932,0.56727,0.1754,910,TIMEOUT,0.35,-0.3,0.15,64.90196078431345,RANGE,28,1.5,77.45,0,0,"{""rsi"": 77.45, ""bb_upper"": 1.532074, ""bb_lower"": 1.507366, ""bb_ma"": 1.51972, ""price"": 1.539}"
1,2026-03-17T09:58:12.049113,XRPUSDC,LONG,mean_reversion,1.5254,1.5203,154.1,235.07100702288,-0.78591,-0.3343,369,STOP_LOSS,0.35,-0.3,0.15,57.02702702702618,RANGE,28,0.6,26.49,0,0,"{""rsi"": 26.49, ""bb_upper"": 1.537968, ""bb_lower"": 1.525372, ""bb_ma"": 1.53167, ""price"": 1.5253}"
33,2026-03-17T09:58:15.087808,XRPUSDC,LONG,mean_reversion,1.5246,1.5199,159.1,242.55454675449,-0.74777,-0.3083,307,STOP_LOSS,0.35,-0.3,0.15,59.48453608247374,RANGE,28,0.54,25.26,0,0,"{""rsi"": 25.26, ""bb_upper"": 1.538046, ""bb_lower"": 1.525204, ""bb_ma"": 1.531625, ""price"": 1.5244}"
1,2026-03-17T09:58:18.214604,XRPUSDC,LONG,mean_reversion,1.5252,1.5198,154.2,235.11050564105992,-0.83268,-0.3541,380,STOP_LOSS,0.35,-0.3,0.15,57.02702702702618,RANGE,28,0.54,26.49,0,0,"{""rsi"": 26.49, ""bb_upper"": 1.537968, ""bb_lower"": 1.525372, ""bb_ma"": 1.53167, ""price"": 1.5253}"
1,2026-03-17T09:59:09.326636,XRPUSDC,LONG,mean_reversion,1.5243,1.5195,44.9,68.5116124395,-0.21552,-0.3149,133,STOP_LOSS,0.35,-0.3,0.15,56.7391304347818,RANGE,28,0.5,26.63,0,0,"{""rsi"": 26.63, ""bb_upper"": 1.537404, ""bb_lower"": 1.524536, ""bb_ma"": 1.53097, ""price"": 1.5243}"
2,2026-03-17T10:10:14.583595,XRPUSDC,LONG,mean_reversion,1.5199,1.5153,154.7,235.11050564105992,-0.71162,-0.3027,711,STOP_LOSS,0.35,-0.3,0.15,67.0175438596483,RANGE,28,0.52,21.49,0,0,"{""rsi"": 21.49, ""bb_upper"": 1.53791, ""bb_lower"": 1.52359, ""bb_ma"": 1.53075, ""price"": 1.5199}"
2,2026-03-17T10:10:16.645563,XRPUSDC,LONG,mean_reversion,1.52,1.5153,154.6,235.07100702288,-0.72662,-0.3092,722,STOP_LOSS,0.35,-0.3,0.15,66.05381165919209,RANGE,28,0.5,21.97,0,0,"{""rsi"": 21.97, ""bb_upper"": 1.53784, ""bb_lower"": 1.52371, ""bb_ma"": 1.530775, ""price"": 1.5204}"
34,2026-03-17T10:10:18.166630,XRPUSDC,LONG,mean_reversion,1.5199,1.5153,159.6,242.55454675449,-0.73416,-0.3027,720,STOP_LOSS,0.35,-0.3,0.15,66.82819383259832,RANGE,28,0.5,21.59,0,0,"{""rsi"": 21.59, ""bb_upper"": 1.537896, ""bb_lower"": 1.523614, ""bb_ma"": 1.530755, ""price"": 1.52}"
2,2026-03-17T10:10:20.053120,XRPUSDC,LONG,mean_reversion,1.52,1.5153,45.1,68.5116124395,-0.21197,-0.3092,665,STOP_LOSS,0.35,-0.3,0.15,67.57575757575671,RANGE,28,0.5,21.21,0,0,"{""rsi"": 21.21, ""bb_upper"": 1.537954, ""bb_lower"": 1.523516, ""bb_ma"": 1.530735, ""price"": 1.5196}"
3,2026-03-17T10:25:25.908296,XRPUSDC,LONG,mean_reversion,1.5154,1.5181,155.1,235.11050564105992,0.41877,0.1782,906,TIMEOUT,0.35,-0.3,0.15,85.22123893805207,RANGE,28,0.15,12.39,0,0,"{""rsi"": 12.39, ""bb_upper"": 1.536671, ""bb_lower"": 1.518329, ""bb_ma"": 1.5275, ""price"": 1.5153}"
35,2026-03-17T10:25:26.294964,XRPUSDC,LONG,mean_reversion,1.5154,1.5181,160.1,242.55454675449,0.43227,0.1782,905,TIMEOUT,0.35,-0.3,0.15,85.11111111111009,RANGE,28,0.14,12.44,0,0,"{""rsi"": 12.44, ""bb_upper"": 1.536659, ""bb_lower"": 1.518351, ""bb_ma"": 1.527505, ""price"": 1.5154}"
3,2026-03-17T10:25:28.710102,XRPUSDC,LONG,mean_reversion,1.5153,1.5194,45.2,68.5116124395,0.18532,0.2706,906,TIMEOUT,0.35,-0.3,0.15,85.11111111111009,RANGE,28,0.19,12.44,0,0,"{""rsi"": 12.44, ""bb_upper"": 1.536659, ""bb_lower"": 1.518351, ""bb_ma"": 1.527505, ""price"": 1.5154}"
3,2026-03-17T10:25:33.372781,XRPUSDC,LONG,mean_reversion,1.5154,1.5197,155.1,235.07100702288,0.66693,0.2838,914,TIMEOUT,0.35,-0.3,0.15,85.22123893805207,RANGE,28,0.18,12.39,0,0,"{""rsi"": 12.39, ""bb_upper"": 1.536671, ""bb_lower"": 1.518329, ""bb_ma"": 1.5275, ""price"": 1.5153}"
1,2026-03-17T11:06:14.164233,BTCUSDC,LONG,mean_reversion,73918.38,73586.78,0.00335,247.4007183525,-1.11086,-0.4486,668,STOP_LOSS,0.35,-0.3,0.15,53.573425221076064,RANGE,28,0.27,28.21,0,0,"{""rsi"": 28.21, ""bb_upper"": 74412.584263, ""bb_lower"": 74003.707737, ""bb_ma"": 74208.146, ""price"": 73918.38}"
2,2026-03-17T11:21:17.443970,BTCUSDC,LONG,mean_reversion,73636.33,73747.99,0.00336,247.4007183525,0.375178,0.1516,901,TIMEOUT,0.35,-0.3,0.15,58.82245076935365,RANGE,28,-0.09,25.59,0,0,"{""rsi"": 25.59, ""bb_upper"": 74451.815351, ""bb_lower"": 73857.876649, ""bb_ma"": 74154.846, ""price"": 73591.35}"
1,2026-03-17T12:38:54.513628,BNBUSDC,LONG,mean_reversion,668.62,668.56,0.369,246.883832404335,-0.02214,-0.009,904,TIMEOUT,0.35,-0.3,0.15,60.954478707783494,RANGE,28,0.02,24.52,0,0,"{""rsi"": 24.52, ""bb_upper"": 673.436508, ""bb_lower"": 668.693492, ""bb_ma"": 671.065, ""price"": 668.5}"
2,2026-03-17T12:40:58.031684,BTCUSDC,SHORT,mean_reversion,74054.72,74108.0,0.00333,246.883832404335,-0.177422,-0.0719,903,TIMEOUT,0.35,-0.3,0.15,70.16516086831774,RANGE,28,0.05,80.08,0,0,"{""rsi"": 80.08, ""bb_upper"": 74027.458509, ""bb_lower"": 73641.761491, ""bb_ma"": 73834.61, ""price"": 74054.71}"
3,2026-03-17T12:56:11.084140,BTCUSDC,SHORT,mean_reversion,74113.0,74136.99,0.00333,246.883832404335,-0.079887,-0.0324,909,TIMEOUT,0.35,-0.3,0.15,73.50914962324816,RANGE,28,0.18,81.75,0,0,"{""rsi"": 81.75, ""bb_upper"": 74090.394236, ""bb_lower"": 73618.862764, ""bb_ma"": 73854.6285, ""price"": 74108.01}"
4,2026-03-17T14:07:12.367263,BTCUSDC,LONG,mean_reversion,73672.43,73798.0,0.00335,246.883832404335,0.42066,0.1704,910,TIMEOUT,0.35,-0.3,0.15,52.1529539688307,RANGE,28,-1.61,28.92,0,0,"{""rsi"": 28.92, ""bb_upper"": 74220.134561, ""bb_lower"": 73767.980439, ""bb_ma"": 73994.0575, ""price"": 73672.43}"
5,2026-03-17T16:00:30.132922,BTCUSDC,SHORT,mean_reversion,74272.01,74560.56,0.00332,246.883832404335,-0.957986,-0.3885,626,STOP_LOSS,0.35,-0.3,0.15,56.227121536667,RANGE,28,-0.76,73.11,0,0,"{""rsi"": 73.11, ""bb_upper"": 74231.964003, ""bb_lower"": 73516.424997, ""bb_ma"": 73874.1945, ""price"": 74270.88}"
6,2026-03-17T16:01:31.676098,BNBUSDC,SHORT,mean_reversion,670.22,672.39,0.368,246.883832404335,-0.79856,-0.3238,148,STOP_LOSS,0.35,-0.3,0.15,54.33443344334333,RANGE,28,-0.8,72.17,0,0,"{""rsi"": 72.17, ""bb_upper"": 670.032906, ""bb_lower"": 664.853094, ""bb_ma"": 667.443, ""price"": 670.23}"
7,2026-03-17T17:33:09.776123,XRPUSDC,SHORT,mean_reversion,1.5309,1.5185,161.3,246.883832404335,2.00012,0.81,539,TAKE_PROFIT,0.35,-0.3,0.15,58.34437086092663,RANGE,28,-0.34,74.17,0,0,"{""rsi"": 74.17, ""bb_upper"": 1.521715, ""bb_lower"": 1.505165, ""bb_ma"": 1.51344, ""price"": 1.5316}"
8,2026-03-17T19:00:16.735598,BTCUSDC,SHORT,mean_reversion,74461.01,74502.0,0.00332,246.883832404335,-0.136087,-0.055,906,TIMEOUT,0.35,-0.3,0.15,60.236312261629394,RANGE,28,0.01,75.12,0,0,"{""rsi"": 75.12, ""bb_upper"": 74443.996545, ""bb_lower"": 74057.532455, ""bb_ma"": 74250.7645, ""price"": 74461.01}"
9,2026-03-17T19:06:48.284783,XRPUSDC,SHORT,mean_reversion,1.5322,1.5306,161.2,246.883832404335,0.25792,0.1044,908,TIMEOUT,0.35,-0.3,0.15,65.38461538461522,RANGE,28,-0.09,77.69,0,0,"{""rsi"": 77.69, ""bb_upper"": 1.531426, ""bb_lower"": 1.515744, ""bb_ma"": 1.523585, ""price"": 1.5317}"
10,2026-03-17T19:18:05.955912,BTCUSDC,SHORT,mean_reversion,74580.1,74599.99,0.00331,246.883832404335,-0.065836,-0.0267,902,TIMEOUT,0.35,-0.3,0.15,57.455850334653235,RANGE,28,0.11,73.73,0,0,"{""rsi"": 73.73, ""bb_upper"": 74553.262835, ""bb_lower"": 74063.920165, ""bb_ma"": 74308.5915, ""price"": 74580.1}"
